Name,Brand,Price,Image URL,Product URL,Star Rating,Number of Reviews
Raw Hem Wide Leg Maternity Jeans (Medium Blue),MANGO,$89.99,https://n.nordstrommedia.com/id/sr3/4be18209-978e-4fd7-82ac-907d3b830d59.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/mango-raw-hem-wide-leg-maternity-jeans-medium-blue/7624895?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=465,No rating,No reviews
Entice Longline Lightly Lined Bra,Skarlett Blue,$70.00,https://n.nordstrommedia.com/id/sr3/99d49810-8be2-4631-8506-4ecdad84fc88.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/entice-longline-lightly-lined-bra/7851281?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=300,No rating,No reviews
Blissful Thong Bodysuit,Felina,$36.00,https://n.nordstrommedia.com/id/sr3/ffa1daf7-3f67-4d32-ac37-32291afbed76.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/felina-blissful-thong-bodysuit/5801943?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.4 out of 5 stars,(28)
Pretty Perfect Cotton Gauze Midi Sundress,Billabong,$79.95,https://n.nordstrommedia.com/id/sr3/29bf952f-c58b-48ca-bcdd-e8f0e5d24cfc.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/pretty-perfect-cotton-gauze-midi-sundress/7776537?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,5 out of 5 stars,(2)
Spectra One-Piece Swimsuit,Miraclesuit®,$178.00,https://n.nordstrommedia.com/id/sr3/200b4afb-7b33-4fd7-ac08-4483c6b69524.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/spectra-one-piece-swimsuit/7444454?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=004,1 out of 5 stars,(1)
Torn Ripped Mighty Wide Leg Jeans,HINT OF BLU,$79.00,https://n.nordstrommedia.com/id/sr3/ee426322-78dd-4290-b150-14d9c86b9700.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/torn-ripped-mighty-wide-leg-jeans/7878289?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=451,No rating,No reviews
Celeste Full Figure Soft Cup Bra,Goddess,$54.00,https://n.nordstrommedia.com/id/sr3/4e36f8f4-0f0b-49f9-9b85-ca040d2fda40.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/goddess-celeste-full-figure-soft-cup-bra/5625737?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4 out of 5 stars,(3)
Microdot Short Sleeve Top,Anne Klein,$69.00,https://n.nordstrommedia.com/id/sr3/ea6d77fd-0a20-4456-aaa7-bd338516f0d5.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/anne-klein-microdot-short-sleeve-top/5752058?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=020,4 out of 5 stars,(1)
AirEssentials Stripe Track Pants,SPANX®,$148.00,https://n.nordstrommedia.com/id/sr3/a881f339-c5c0-4f6a-bf2d-9ea779c1b0c7.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/airessentials-stripe-track-pants/7709180?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=019,4.5 out of 5 stars,(11)
Slit Hem Flare Jeans,MANGO,$69.99,https://n.nordstrommedia.com/id/sr3/5712a6a9-340f-4458-ac07-04dd17bff053.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/slit-hem-flare-jeans/7696374?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Amitri Cotton Lace-Up Bustier Top,Princess Polly,$50.00,https://n.nordstrommedia.com/id/sr3/20ffd6c6-37f9-40fd-895f-5e45e63e62d0.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/amitri-cotton-lace-up-bustier-top/7868194?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,2 out of 5 stars,(1)
Juliene Strapless Feather Bodice Crepe Cocktail Dress,HOUSE OF CB,$299.00,https://n.nordstrommedia.com/id/sr3/569dc290-4116-4094-b11f-6ed34b72fd68.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/juliene-strapless-feather-bodice-crepe-cocktail-dress/7359276?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=301,3.3 out of 5 stars,(7)
Turned-Up Cuff Straight Leg Jeans,MANGO,$99.99,https://n.nordstrommedia.com/id/sr3/2dc58fde-8f25-40df-a4f1-a99925966a04.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/turned-up-cuff-straight-leg-jeans/7828107?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=465,No rating,No reviews
Embroidered Long Chemise,Rya Collection,$118.00,https://n.nordstrommedia.com/id/sr3/1e275c17-c64d-457f-88ff-68671d789438.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/rya-collection-embroidered-long-chemise/5813392?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=681,No rating,No reviews
Gisele Jersey Knit Pajamas,Eberjey,$138.00,https://n.nordstrommedia.com/id/sr3/08803bef-bb99-44d5-8262-4e5f0933ec09.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/eberjey-gisele-jersey-knit-pajamas/3411913?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=411,4.3 out of 5 stars,(126)
Drew One-Piece Swimsuit,Magicsuit®,$158.00,https://n.nordstrommedia.com/id/sr3/fd8aec88-1294-444f-8212-3cc6b0ee2bac.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/magicsuit-drew-one-piece-swimsuit/5575959?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,2.3 out of 5 stars,(3)
Natalia Organic Cotton Fit & Flare Minidress,Nobody's Child,$118.00,https://n.nordstrommedia.com/id/sr3/fd61db30-1d3d-44c4-b7f6-99aa41a8f035.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/natalia-organic-cotton-fit-flare-minidress/7880318?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=300,No rating,No reviews
Front Slit Denim Maxi Skirt,Lucky Brand,$99.00,https://n.nordstrommedia.com/id/sr3/12d4fbdb-e40b-4c74-8483-d546c732a239.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/front-slit-denim-maxi-skirt/7728303?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=144,4.8 out of 5 stars,(4)
Faux Leather Crop Top,Commando,$88.00,https://n.nordstrommedia.com/id/sr3/77ff9487-a1ec-475e-8f06-65827387d49a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/commando-faux-leather-crop-top/5586092?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.3 out of 5 stars,(22)
The Charles Tie Waist Double Breasted Trench Coat,Favorite Daughter,$398.00,https://n.nordstrommedia.com/id/sr3/dd34a323-016c-4a78-ba3b-8a4d99477fb6.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/the-charles-tie-waist-double-breasted-trench-coat/7741085?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=264,4.7 out of 5 stars,(7)
Peyton Mid Rise Ankle Bootcut Jeans (Austin),rag & bone,$258.00,https://n.nordstrommedia.com/id/sr3/c7c45d7a-1dfa-4385-a52a-2940ddc6eb4d.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/rag-and-bone-peyton-mid-rise-ankle-bootcut-jeans-austin/7712555?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=491,4.7 out of 5 stars,(3)
Twist Front Cap Sleeve Dress,Anne Klein,$119.00,https://n.nordstrommedia.com/id/sr3/ee016440-7305-452c-bfb5-eb243db3b25c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/twist-front-cap-sleeve-dress/7811615?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Sybelle Shirred Waist Print Maxi Dress (Plus),City Chic,$119.00,https://n.nordstrommedia.com/id/sr3/6813e33a-f16b-4ab7-ac89-c233d5239d80.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sybelle-shirred-waist-print-maxi-dress-plus/7945365?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=620,No rating,No reviews
Floral Cotton Blend Short Sleeve Sweater,Lauren Ralph Lauren,$115.00,https://n.nordstrommedia.com/id/sr3/bfe6ceca-b014-49d2-a004-b830441f1953.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/floral-cotton-blend-short-sleeve-sweater/7829359?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,5 out of 5 stars,(1)
Heartbreaker Colorblock Stretch Nylon Leggings,Daughter Lessons,$112.00,https://n.nordstrommedia.com/id/sr3/f8f69926-19ff-4b64-b327-e21ec4d88fbb.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/heartbreaker-colorblock-stretch-nylon-leggings/7884748?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Harper Sleeveless Button-Up Shirt,Veronica Beard,$298.00,https://n.nordstrommedia.com/id/sr3/8e200480-371e-41f4-8e13-58d9f14b013f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/harper-sleeveless-button-up-shirt/7796292?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=102,4 out of 5 stars,(1)
Napoli Faux Leather Jacket,MANGO,$129.99,https://n.nordstrommedia.com/id/sr3/df15e13b-0506-4b12-afc2-fd2aa3f5b561.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/napoli-faux-leather-jacket/7703180?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=200,No rating,No reviews
Picnic Party Cotton Gingham Camisole,Free People,$68.00,https://n.nordstrommedia.com/id/sr3/63d31081-9bd9-4e31-a80f-e6e36bf851f3.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/picnic-party-cotton-gingham-camisole/7866506?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,2 out of 5 stars,(1)
Calista Sleeveless Sheath Dress,Petal & Pup,$79.00,https://n.nordstrommedia.com/id/sr3/c3524bfa-7af8-41eb-9ac9-5f885fa136ea.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/petal-and-pup-calista-sleeveless-sheath-dress/7761159?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=250,3 out of 5 stars,(3)
Via Tie Neck Tank,Nation LTD,$97.00,https://n.nordstrommedia.com/id/sr3/9fefb185-d43b-4b0c-8565-435dd2f39727.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/via-tie-neck-tank/7837648?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=002,No rating,No reviews
Buckled Asymmetric Wool Blend Jacket,Lauren Ralph Lauren,$290.00,https://n.nordstrommedia.com/id/sr3/3940dd21-ad8b-4a17-9cea-8b94a30170f9.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/buckled-asymmetric-wool-blend-jacket/7835147?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Matilda Floral Print Linen Blend Crop Top & Wide Leg Pants Set,Petal & Pup,$69.00,https://n.nordstrommedia.com/id/sr3/7987e503-8eaa-437e-b70a-f206fda8f280.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/petal-and-pup-matilda-floral-print-linen-blend-crop-top-wide-leg-pants-set/7753178?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=650,3.9 out of 5 stars,(8)
Lyza Push Up Balconette Bra,Adore Me,$44.95,https://n.nordstrommedia.com/id/sr3/d033b446-3704-4071-ac80-886933b3ea51.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/lyza-push-up-balconette-bra/7975144?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Karsyn Lettuce Edge Crew Socks,UGG®,$18.00,https://n.nordstrommedia.com/id/sr3/f584ae7d-66c6-4260-aafc-9fd710e990fc.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/karsyn-lettuce-edge-crew-socks/6563980?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.8 out of 5 stars,(33)
Julius Tie Neck Tunic Top,Alice + Olivia,$375.00,https://n.nordstrommedia.com/id/sr3/c78f9a3b-50e5-4857-a471-e61f3a527c6f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7868985?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Disco Fever Sequin Wide Leg Pants,Dressed in Lala,$148.00,https://n.nordstrommedia.com/id/sr3/9d328846-2e50-497e-bda2-53193f94fb48.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/disco-fever-sequin-wide-leg-pants/7687184?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=040,No rating,No reviews
Self Love Club Bow Graphic Sweatshirt,Miss Selfridge,$44.99,https://n.nordstrommedia.com/id/sr3/b67adde3-a98f-4a7d-95d4-ad45ab12dacc.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/self-love-club-bow-graphic-sweatshirt/7891424?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=050,No rating,No reviews
Short Sleeve Wool & Cashmere Sweater,Vince,$245.00,https://n.nordstrommedia.com/id/sr3/b4481cdd-93de-4f2a-a4f6-a966002bcd76.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7424466?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=021,4.1 out of 5 stars,(27)
Edwina Sleeveless Cotton Denim Midi Shirtdress,Veronica Beard,$398.00,https://n.nordstrommedia.com/id/sr3/966fa473-e70b-4f32-81d8-6fbe5d18af45.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/edwina-sleeveless-cotton-denim-midi-shirtdress/7807108?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=411,5 out of 5 stars,(3)
Indy 500 Graphic T-Shirt,Philcos,$29.00,https://n.nordstrommedia.com/id/sr3/b6277d41-8147-4310-b1cf-2c3e2d118cc9.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/indy-500-graphic-t-shirt/7754340?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Floral Bead Detail Long Sleeve Dress (Plus),Anne Klein,$159.00,https://n.nordstrommedia.com/id/sr3/8a0e28a6-7fdb-4761-bd34-8e2de9cfab7e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/floral-bead-detail-long-sleeve-dress-plus/7806727?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,5 out of 5 stars,(1)
Abigail Paisley Short Pajamas,Papinelle,$85.00,https://n.nordstrommedia.com/id/sr3/a34571fb-3383-415f-89bd-64a6d56f948e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7758525?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=410,5 out of 5 stars,(4)
Caresse Strapless Underwire Bra,Simone Perele,$105.00,https://n.nordstrommedia.com/id/sr3/b6317b0f-9d17-449b-8b11-4a385a489ac8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/5629059?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=275,4 out of 5 stars,(5)
Groveland Slim Straight Leg Jeans,MOUSSY,$360.00,https://n.nordstrommedia.com/id/sr3/f6a4130a-c766-4713-99e3-b108c1805c6c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/groveland-slim-straight-leg-jeans/7874916?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,No rating,No reviews
Sweet High Waist Bootcut Jeans,Lucky Brand,$89.50,https://n.nordstrommedia.com/id/sr3/cda31031-e592-439a-b0ab-f1eb01f377d2.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/6603497?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=410,4.5 out of 5 stars,(107)
Kelly Wool Jacket,Weekend Max Mara,$775.00,https://n.nordstrommedia.com/id/sr3/8e09bc8e-2b08-46f4-bad7-7d579e8748ec.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/kelly-wool-jacket/7778569?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=314,No rating,No reviews
Isabel Lace Underwire Balconette Bra,JOURNELLE,$148.00,https://n.nordstrommedia.com/id/sr3/e43a04a6-f3ef-4f4e-a468-57ce2dbe6bb1.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/isabel-lace-underwire-balconette-bra/7217545?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=270,3.5 out of 5 stars,(2)
Arwen High Waist Crop Wide Leg Jeans (Simon Wash),Nili Lotan,$450.00,https://n.nordstrommedia.com/id/sr3/0fa35ed9-183e-45c7-ab83-0777a1b702ca.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/arwen-high-waist-crop-wide-leg-jeans-simon-wash/7834473?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,No rating,No reviews
Stripe Cardigan,& Other Stories,$129.00,https://n.nordstrommedia.com/id/sr3/a6d0ce9d-9af4-4700-8c3b-61973aba72d9.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/stripe-cardigan/7800465?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,No rating,No reviews
Sunkissed Tiered Maxi Sundress,Toad&Co,$125.00,https://n.nordstrommedia.com/id/sr3/64169198-2a0e-46ed-a902-3d8e5ee3ad2d.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sunkissed-tiered-maxi-sundress/7786299?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,No rating,No reviews
Hemp Drawstring Pants,Theory,$245.00,https://n.nordstrommedia.com/id/sr3/8dae94d4-b846-4f54-b339-23642df9a3fb.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/hemp-drawstring-pants/7881541?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Daniela Tiered Puff Sleeve Cotton Minidress,Princess Polly,$64.00,https://n.nordstrommedia.com/id/sr3/2d61a059-17ab-4824-b1ba-f370c17348a7.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/princess-polly-daniela-tiered-puff-sleeve-cotton-minidress/7913982?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,No rating,No reviews
Sequin Empire Waist Gown,Mac Duggal,$598.00,https://n.nordstrommedia.com/id/sr3/e78ba320-b0ba-4774-bac7-872a905b4df9.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sequin-empire-waist-gown/7050587?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=536,No rating,No reviews
Wide Leg Pants,DKNY,$99.00,https://n.nordstrommedia.com/id/sr3/067ed7e3-ba76-4c41-b229-0598cdf67ff5.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/wide-leg-pants/7894772?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,No rating,No reviews
Plissé Pull-On Shorts,Topshop,$54.99,https://n.nordstrommedia.com/id/sr3/98f1b6b9-1ea4-46d7-a6bd-1041ed4c3326.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/br-plisse-pull-on-shorts/7870287?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=200,No rating,No reviews
Isla Tie Waist Wide Leg Utility Jumpsuit,LK Bennett,$475.00,https://n.nordstrommedia.com/id/sr3/e0df6040-2523-4ad9-a0b4-f8a80ef31b98.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/isla-tie-waist-wide-leg-utility-jumpsuit/7766581?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=308,No rating,No reviews
Solid Hipster Bikini Bottoms,La Blanca,$51.00,https://n.nordstrommedia.com/id/sr3/1c5cf45d-5628-46fa-9617-5b388e8235b3.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/la-blanca-solid-hipster-bikini-bottoms/5572820?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=401,5 out of 5 stars,(1)
Matilda Crop Trucker Jacket,KUT from the Kloth,$109.00,https://n.nordstrommedia.com/id/sr3/7853298e-3320-441d-b68f-de09a6f1d65b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/matilda-crop-trucker-jacket/7860098?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=273,No rating,No reviews
Double Strap Nightgown,Lauren Ralph Lauren,$49.00,https://n.nordstrommedia.com/id/sr3/537507ce-8639-4dd4-8dbb-5e47a969a036.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/lauren-ralph-lauren-double-strap-nightgown/5894519?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=419,4.5 out of 5 stars,(43)
Lorna Off the Shoulder Rib Sweater,Reiss,$210.00,https://n.nordstrommedia.com/id/sr3/4492b617-5920-4775-bca8-261cc1244f5a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/lorna-off-the-shoulder-rib-sweater/7160077?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.6 out of 5 stars,(13)
Johnny Cash A Man Comes Around Cotton Graphic T-Shirt,Daydreamer,$88.00,https://n.nordstrommedia.com/id/sr3/4a1d1617-7345-4136-9bb8-88b9673c52ba.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/johnny-cash-a-man-comes-around-cotton-graphic-t-shirt/7812551?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=250,No rating,No reviews
Denim Hooded Crop Jacket,Alaïa,"$1,480.00",https://n.nordstrommedia.com/id/sr3/7c5c0ebc-2980-49ad-a379-5bc4c2a0fcb3.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/denim-hooded-crop-jacket/7797110?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,No rating,No reviews
The Josie Leopard Print Maxi Skirt,Favorite Daughter,$228.00,https://n.nordstrommedia.com/id/sr3/e2e88a94-5c59-472e-8c70-a302b4a95843.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/the-josie-leopard-print-maxi-skirt/7873157?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=200,5 out of 5 stars,(1)
Tena Embroidered Cover-Up Minidress,Ramy Brook,$325.00,https://n.nordstrommedia.com/id/sr3/0862cb90-8b55-4661-97fc-1d2b2b344385.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/tena-embroidered-cover-up-minidress/7801817?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Logo Graphic Maxi T-Shirt Dress,Fear of God Essentials,$65.00,https://n.nordstrommedia.com/id/sr3/6b9ecbec-fddf-42ae-808e-652f70da3392.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/logo-graphic-maxi-t-shirt-dress/7810492?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=020,4.3 out of 5 stars,(3)
Golden Lace Cover-Up Tunic,Becca,$88.00,https://n.nordstrommedia.com/id/sr3/f10c7689-6b33-471a-9994-2e7707a2d1e2.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/becca-golden-lace-cover-up-tunic/7645262?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=426,4.5 out of 5 stars,(2)
Puff Sleeve Cocktail Sheath Dress,Black Halo,$460.00,https://n.nordstrommedia.com/id/sr3/6034c98f-7b15-4fda-9315-a6c15ded51e0.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/puff-sleeve-cocktail-sheath-dress/7549721?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=712,1 out of 5 stars,(1)
